#wRandFlip 
#The training is running for 1000 chunks, each with 1008 images. That are about 17 epochs. The validation sample contains 3078 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#  starting learning rate to 0.010000 
 279 , 10417.1838188 , 0.262293 , 0.250483, 0.275261, 0.248971, 0.0426432  
 280 , 10486.4425249 , 0.264125 , 0.250855, 0.274716, 0.252484, 0.0569661  
 281 , 10514.439657 , 0.262586 , 0.250855, 0.274716, 0.252484, 0.0569661  
 282 , 10543.5326788 , 0.262518 , 0.250855, 0.274716, 0.252484, 0.0569661  
 283 , 10571.582639 , 0.2602 , 0.250855, 0.274716, 0.252484, 0.0569661  
 284 , 10599.5378048 , 0.261817 , 0.250855, 0.274716, 0.252484, 0.0569661  
 285 , 10669.0127218 , 0.2635 , 0.252315, 0.275413, 0.252755, 0.113932  
 286 , 10697.0890038 , 0.261215 , 0.252315, 0.275413, 0.252755, 0.113932  
 287 , 10726.3122649 , 0.262398 , 0.252315, 0.275413, 0.252755, 0.113932  
 288 , 10754.434536 , 0.25693 , 0.252315, 0.275413, 0.252755, 0.113932  
 289 , 10782.4947448 , 0.263967 , 0.252315, 0.275413, 0.252755, 0.113932  
 290 , 10851.8889878 , 0.26388 , 0.25218, 0.274871, 0.250652, 0.10612  
 291 , 10880.1207428 , 0.262327 , 0.25218, 0.274871, 0.250652, 0.10612  
 292 , 10909.1255698 , 0.259084 , 0.25218, 0.274871, 0.250652, 0.10612  
 293 , 10937.237525 , 0.259739 , 0.25218, 0.274871, 0.250652, 0.10612  
 294 , 10965.2098358 , 0.261745 , 0.25218, 0.274871, 0.250652, 0.10612  
 295 , 11034.6176958 , 0.263028 , 0.253483, 0.274633, 0.251236, 0.0869141  
 296 , 11062.6702168 , 0.260561 , 0.253483, 0.274633, 0.251236, 0.0869141  
 297 , 11091.7996519 , 0.26493 , 0.253483, 0.274633, 0.251236, 0.0869141  
 298 , 11119.9863989 , 0.264884 , 0.253483, 0.274633, 0.251236, 0.0869141  
 299 , 11148.0711298 , 0.262603 , 0.253483, 0.274633, 0.251236, 0.0869141  
